stock price index 1,stock price index 2,silver price,oil price,platinum price,palladium price,gold price
212.38,110.64,16.45,19.61,107.96,75.8,114.1
203.99,102.54,18.08,17.84,124.54,74.75,125.23
289.69,182.36,14.29,15.72,78.21,101.28,113.8
453.1842,389.01,22.87,72.06,85.5,99.39,185.35
438.18,365.96,22.02,65.63,84.38,112.01,178.78
375.1,280.6,18.25,73.07,78.0,184.85,161.6
117.63,48.37,16.72,39.32,159.2,44.92,106.78
281.59,179.35,14.37,12.77,80.17,123.88,122.39
203.61,107.56,14.98,10.01,91.6,55.25,116.6
208.94,106.66,16.05,19.79,112.75,75.6,115.6
195.19,105.67,13.83,9.95,85.05,48.5,105.68
393.62,276.5,22.84,69.3,98.08,162.64,178.76
206.75,104.15,15.7,21.39,116.15,78.72,112.55
131.25,61.93,27.53,34.42,140.85,59.65,151.62
125.24,55.68,26.34,38.39,133.86,62.29,150.34
142.48,65.06,29.79,32.19,151.04,67.34,160.62
196.03,92.7,20.48,39.27,141.98,80.44,126.5
321.88,259.59,18.69,29.17,78.07,192.0,170.12
415.58,320.99,23.94,70.92,98.7484,149.63,186.25
128.2,57.65,29.17,39.39,139.93,62.65,157.2
209.23,115.22,14.21,12.02,84.17,53.54,102.67
226.4,123.59,16.79,11.37,94.99,75.22,115.27
196.82,99.1,17.12,30.69,123.25,76.97,118.1
270.5,169.58,16.0,13.58,86.21,93.2795,123.37
128.19,56.59,28.49,38.51,180.2,79.27,132.69
103.13,42.74,17.7,32.9,150.83,43.9,117.73
272.15,169.53,16.19,13.93,86.3,92.75,123.21
163.67,73.13,23.08,33.78,146.72,70.5,137.81
328.57,270.05,23.71,28.36,82.74,212.01,178.65
128.24,54.83,35.03,38.96,176.98,77.96,149.12
457.41,383.79,23.5,72.75,87.55,117.17,182.35
139.79,66.68,31.0,39.63,154.58,67.16,161.32
392.23,273.92,22.81,67.24,101.83,163.5,174.62
336.71,272.27,25.39,26.88,84.1,213.73,181.29
277.7,171.77,15.48,11.89,78.51,140.72,125.05
137.62,63.19,32.21,31.31,153.72,60.43,167.82
284.88,183.0,16.74,11.3,79.05,135.94,143.7
276.48,171.41,15.39,11.64,77.18,139.87,126.7
109.26,43.31,16.77,36.84,156.07,44.1,109.13
207.11,109.38,15.12,14.52,96.1,58.832,107.75
204.77,102.73,16.66,19.78,118.15,75.84,119.17
264.17,162.61,16.21,13.09,91.21,93.45,127.61
285.83,181.5,14.0,13.11,76.51,125.24,120.36
457.15,392.69,24.01,72.12,85.94,94.63,189.54
208.04,108.32,17.12,11.57,94.43,52.25,123.68
133.37,58.25,34.51,41.73,182.0,80.97,139.35
129.35,55.29,35.66,41.27,172.64,73.38,139.14
200.77,99.37,18.42,35.24,132.75,81.9,117.54
113.62,45.96,18.53,38.07,162.23,46.01,111.52
188.42,102.65,14.09,8.81,83.71,47.98,107.29
205.13,105.08,16.84,17.91,110.96,73.15,115.06
124.85,56.37,32.84,38.66,154.12,62.51,169.63
122.38,57.71,31.6,34.15,151.77,61.5,159.87
447.97,352.32,23.53,72.69,90.1,224.88,181.47
135.67,58.72,41.03,43.92,182.3,75.36,147.73
280.98,207.23,15.16,4.755,72.5,214.25,162.68
211.48,109.86,15.76,20.62,107.2,71.9,113.26
422.03,352.71,22.2,62.85,94.81,130.51,182.04
209.74,114.49,14.54,14.29,90.85,59.1,104.1
392.31,285.71,21.07,82.21,88.29,186.04,173.08
437.01,363.27,22.94,63.0,90.51,128.46,180.64
534.07,463.54,27.98,75.34,88.3,81.5,214.15
412.4,309.03,21.41,87.21,95.71,189.26,172.58
122.98,54.02,28.87,37.98,167.43,72.5,134.79
415.33,340.76,22.21,64.9,94.79,132.36,180.92
163.55,75.4,23.75,39.08,149.32,72.11,135.87
132.17,57.93,38.88,38.68,176.19,77.93,154.54
472.5,404.98,23.02,66.95,87.13,96.55,188.73
479.22,402.24,22.13,55.31,90.99,176.03,169.57
263.37,161.08,14.1,10.87,74.61,117.39,117.68
203.85,102.98,15.9,28.46,116.8,74.85,114.05
392.89,296.72,17.11,72.09,77.44,189.53,157.87
171.37,80.0,21.49,36.5,139.03,70.61,127.42
163.86,72.94,18.86,36.29,132.61,68.21,119.51
383.05,270.38,22.61,68.48,91.19,157.5,166.76
124.51,56.26,31.7,37.78,147.94,66.39,166.4
279.54,174.55,14.64,11.91,79.31,144.6,121.72
124.17,57.52,31.2,34.04,151.4,62.0,161.02
108.72,44.84,19.56,32.72,154.76,51.89,122.29
188.37,88.2,19.06,37.13,136.06,77.11,124.56
247.26,145.55,17.48,9.91,96.3,94.3,127.46
378.79,279.41,18.49,70.59,84.92,178.76,154.0
140.58,67.12,31.15,39.55,155.22,66.93,161.38
121.99,57.9,32.03,33.55,155.29,62.49,162.62
209.12,110.0,15.65,11.62,93.5,52.25,115.94
207.73,108.13,15.35,19.54,104.95,67.35,111.98
301.53,192.86,17.35,12.22,88.54,151.63,141.28
114.07,51.31,37.74,31.97,172.27,72.6,168.61
126.17,56.01,28.66,38.49,141.49,65.0,154.91
515.46,445.81,23.26,74.02,84.35,96.2,201.63
296.27,190.83,16.99,11.24,83.74,161.24,140.03
206.96,107.82,14.98,17.59,101.5,64.37,110.76
412.22,318.77,19.83,74.2,87.5,207.08,167.2
359.97,293.4,23.77,28.57,87.17,218.7,176.5
198.61,98.16,18.44,34.81,132.65,81.35,118.83
214.24,118.18,17.2,11.48,90.55,61.75,120.42
299.42,192.71,17.3,11.05,84.66,167.47,139.79
415.83,328.76,25.93,44.8,115.3,273.33,170.06
184.11,87.62,19.24,33.19,138.3,71.88,118.46
287.27,184.14,17.02,11.44,80.98,139.65,144.19
173.86,81.6,21.64,36.56,140.3601,72.17,126.85
152.63,67.6,28.65,33.7,159.07,73.39,154.34
406.53,304.45,20.88,83.05,88.98,191.3,169.33
165.78,73.77,22.22,33.68,144.88,71.3,134.09
366.81,275.86,18.03,67.31,80.9,205.29,154.66
335.36,275.3,25.88,30.02,86.25,203.11,183.5
405.211,294.41,22.76,69.21,93.52,157.0,181.67
267.47,166.0,14.28,11.07,75.23,119.86,117.79
130.6,58.1,40.02,38.02,177.74,82.15,157.32
339.76,281.42,23.5,27.31,82.36,220.26,179.02
273.33,173.07,14.34,14.24,78.97,107.58,116.66
195.33,105.96,13.88,9.89,84.25,47.35,106.15
459.02,383.07,23.53,71.16,87.44,114.67,180.42
141.86,65.49,31.66,32.14,155.46,59.38,165.4258
376.56,278.95,18.87,82.1,81.27,179.17,168.32
196.46,104.78,15.36,15.03,89.4,68.4,108.77
445.59,352.24,23.37,73.26,88.69,210.0,180.34
399.09,284.9,20.52,65.16,92.53,171.32,161.93
547.16,485.01,27.93,77.88,88.95,80.67,215.47
272.16,169.42,16.39,14.37,88.25,95.3,125.0
297.36,190.16,17.56,12.11,88.83,146.54,140.18
276.83,173.12,14.6,11.83,78.06,145.67,121.51
173.52,79.54,22.9499,38.56,143.93,71.05,131.75
291.18,185.2,14.36,16.03,78.87,100.89,113.48
285.39,181.55,14.99,14.185,78.97,85.66,114.91
156.01,68.81,28.45,33.89,155.3,74.94,155.24
123.49,55.84,32.1,39.06,153.11,60.16,170.13
138.47,66.96,31.98,39.25,157.88,63.76,160.85
433.0,358.52,21.63,54.07,88.97,178.18,165.36
203.92,102.54,17.15,19.08,120.3,76.72,121.58
197.58,99.37,16.41,29.34,121.62,75.85,115.19
263.18,159.09,13.9,10.88,79.8,108.0,115.77
118.34,54.85,40.5,34.74,179.8,71.5,177.21
247.31,144.17,16.22,10.21,91.4,85.62,120.59
272.87,173.45,15.57,15.19,79.7,90.55,118.65
511.16,434.44,25.36,75.74,88.25,87.23,212.96
122.29,55.21,41.21,34.48,182.49,77.05,177.87
425.14,331.75,24.93,80.0,101.12,275.0,185.82
424.55,325.17,22.22,82.21,92.29,207.09,175.13
120.23,56.65,39.87,33.49,175.68,70.85,173.59
210.94,108.35,16.18,18.17,112.7,75.9,115.43
188.49,89.59,19.75,35.81,139.88,76.78,124.32
242.28,138.0,16.21,9.32,88.43,80.7,118.02
187.68,90.56,20.42,35.61,141.89,75.0,128.09
258.14,154.08,16.68,11.27,89.47,95.1,121.31
350.75,295.32,23.7,28.89,81.43,220.5,178.27
118.28,51.04,24.46,36.02,168.94,59.25,133.68
297.55,190.36,17.91,12.14,90.44,156.44,143.75
204.01,102.22,16.31,18.28,118.36,76.91,115.94
490.56,427.1,22.27,72.0,85.5,90.7,188.59
201.23,101.36,15.77,29.31,119.25,77.63,112.22
429.61,341.31,23.13,65.56,98.17,219.15,176.55
337.55,275.54,25.96,26.84,86.2,213.33,183.05
487.81,427.44,21.95,69.97,83.71,89.43,186.4
256.18,147.7,16.57,10.48,87.88,92.69,121.35
381.72,264.04,22.44,64.32,98.71,165.51,170.52
401.83,287.19,20.44,68.19,91.24,168.95,163.22
411.53,338.24,24.48,41.33,109.74,253.19,163.43
293.49,189.48,14.45,13.35,83.89,128.49,121.2
141.29,67.28,27.51,34.89,137.89,56.6,155.13
150.52,67.22,31.35,34.55,169.54,74.88,162.39
208.55,115.45,17.85,10.06,95.88,60.8,122.15
132.09,57.94,37.06,38.02,174.0,77.35,154.14
183.98,87.55,19.85,34.69,135.98,70.89,118.0
411.1,310.95,21.61,81.63,89.72,194.69,175.42
209.45,114.24,14.0,12.94,83.11,53.29,103.09
454.65,389.01,23.7,70.3,85.02,97.8,186.77
450.53,386.05,22.41,72.18,83.02,98.97,183.37
292.58,186.95,14.8,12.33,77.62,143.87,133.2
414.9,331.52,22.57,64.32,98.75,135.51,181.84
556.26,498.87,29.64,80.12,91.57,92.27,218.56
111.74,46.32,18.44,36.24,156.71,49.01,117.84
399.93,303.99,17.42,73.84,78.55,192.13,159.27
234.95,129.36,17.65,11.44,97.1,75.95,118.08
210.4,108.51,16.04,18.71,114.6,80.25,115.11
432.94,366.9,20.88,77.19,81.6,104.21,172.53
447.12,373.07,22.6,48.02,92.5,224.58,170.19
525.83,448.43,27.82,74.45,96.96,93.0,220.89
131.22,59.76,30.26,39.08,151.21,66.92,161.22
292.64,183.96,13.87,15.02,78.39,99.71,114.27
141.15,67.47,27.64,35.33,138.0,56.74,156.56
275.31,173.48,14.28,11.3,75.7,126.1,125.11
348.51,293.08,26.88,30.89,89.25,208.36,181.24
168.64,78.27,22.74,38.22,143.99,67.76,131.74
282.37,218.78,16.0,21.95,72.8,173.63,163.93
135.32,62.93,33.4,38.51,163.8,69.3,167.51
470.19,398.0,21.53,51.55,86.81,163.21,167.0
211.53,112.73,14.55,16.44,95.3,61.1999,104.33
275.05,174.71,16.01,13.03,85.35,93.54,122.85
247.28,144.31,15.88,9.77,88.0,81.05,118.24
438.03,339.8,24.67,77.15,91.29,222.39,184.65
115.31,47.31,16.62,38.38,157.61,45.31,107.75
501.98,426.49,27.33,79.12,86.58,95.22,220.34
405.1,303.48,21.27,79.81,88.6,188.76,172.88
124.35,57.65,33.51,35.84,157.38,65.0,167.4
389.82,324.25,25.5,40.95,111.05,221.09,162.41
278.47,177.28,15.19,13.84,77.77,86.6,116.28
390.42,332.47,26.17,40.27,116.84,222.5,166.33
245.98,150.99,14.98,9.42,74.54,119.7,121.33
120.88,50.21,18.7,41.42,173.85,55.38,115.36
196.33,98.33,17.22,32.65,124.6,78.27,117.64
132.88,57.59,44.51,43.46,179.02,75.04,146.5
165.6,73.57,21.45,34.96,140.64,69.18,130.59
246.24,143.73,16.7,9.54,93.34,88.46,122.49
208.21,104.72,15.74,20.31,117.16,78.57,115.2
135.64,64.21,27.4,30.3,143.58,60.74,152.015
198.31,105.25,15.57,15.11,90.49,68.3,109.86
202.85,108.545,15.58,14.8,98.1,67.1,112.73
439.23,376.79,21.1,71.81,78.41,88.36,180.51
207.99,104.5,15.78,20.01,117.34,77.81,113.58
144.89,68.88,34.46,33.57,165.97,64.36,172.41
188.44,90.83,20.86,36.18,144.56,75.89,129.86
390.23,293.0,20.36,83.99,85.54,175.76,169.62
409.12,312.92,19.54,76.03,85.23,203.0,164.05
414.74,339.14,22.12,64.46,94.63,130.58,180.2
133.88,57.54,39.4,43.37,179.47,79.17,142.38
286.98,180.5,13.77,14.13,73.97,93.16,113.23
140.13,64.32,33.16,32.1,156.2,64.71,169.61
244.25,140.31,16.08,8.925,88.5,82.41,118.18
168.84,78.74,21.55,37.05,138.6399,70.99,128.97
180.82,86.27,20.16,35.15,135.6,72.28,120.86
555.01,468.65,27.89,69.07,88.7,95.14,236.33
226.01,120.28,15.7,11.44,86.91,65.57,108.05
236.26,132.68,17.78,10.84,92.07,78.0,119.62
136.16,59.04,48.55,44.9,183.3,77.95,152.37
292.55,186.73,14.52,11.14,75.87,141.59,127.89
395.34,316.16,23.2,40.99,109.98,243.21,159.96
289.62,185.08,16.37,10.86,80.79,134.25,141.73
384.66,317.0,26.88,41.15,117.3,221.3,169.12
412.42,331.37,22.38,65.96,96.51,131.14,181.95
311.28,202.84,16.57,11.675,86.01,166.12,138.76
208.02,104.34,15.48,21.19,115.39,78.66,112.77
278.41,177.52,15.67,15.11,80.0,90.23,118.93
216.4,111.96,19.71,10.86,104.65,62.06,127.33
271.9,166.1,16.16,12.33,95.23,97.78,125.66
122.14,53.5,28.86,37.66,171.46,76.14,138.07
417.08,335.89,22.51,64.64,98.04,134.68,183.43
236.88,130.7,17.78,11.61,97.2,74.3,118.94
140.12,66.69,31.89,40.41,165.35,68.58,161.08
265.55,161.33,15.79,12.82,86.8,86.99,125.8
337.69,281.79,22.87,27.76,84.76,219.36,178.7
121.43,56.81,30.59,33.24,147.44,58.81,157.77
309.57,247.64,17.68,28.3,77.37,179.72,166.62
439.69,365.67,21.71,53.46,91.94,180.02,162.05
107.05,43.1,15.37,36.09,150.92,41.71,105.12
290.3,184.83,14.5,14.51,76.48,90.65,113.68
207.55,105.84,16.51,18.71,113.6,74.38,115.47
303.43,196.42,17.3,11.57,86.72,169.88,141.02
396.67,278.12,22.971,69.12,99.39,164.11,176.64
194.62,97.32,16.91,30.9,122.34,74.85,118.52
134.16,62.47,33.23,37.55,162.3,69.03,167.14
127.69,55.79,29.21,38.31,172.28,76.52,133.83
243.42,142.34,17.0,9.83,89.75,80.1,121.61
128.88,56.39,27.14,37.6,180.58,80.41,131.03
403.06,297.26,21.0,67.5,86.0452,140.48,170.62
211.44,109.43,16.38,19.64,112.05,75.17,115.51
114.8,49.03,22.27,35.9,168.11,56.89,130.99
134.51,58.22,37.8,40.54,181.51,77.7,149.91
436.33,364.61,22.64,62.21,90.5,126.32,181.91
355.58,290.72,23.43,29.21,82.01,219.19,175.96
107.86,44.39,17.97,34.68,152.7,44.99,118.975
389.69,316.16,25.16,43.28,110.77,215.34,161.66
192.08,100.96,13.98,12.85,94.0,50.59,107.67
278.37,171.43,14.22,11.245,76.16,116.63,117.12
125.84,56.9,32.51,39.07,150.29,67.52,169.4
193.2,102.81,14.92,9.03,90.25,48.92,118.29
395.42,291.76,20.13,65.56,85.23,129.0,168.35
121.85,50.53,18.25,40.84,174.82,57.01,112.75
376.85,277.66,20.4,90.98,86.55,167.23,168.57
118.8,48.69,18.05,41.99,171.35,51.06,112.49
188.13,92.96,17.19,31.09,123.45,73.6,119.8
147.97,67.01,31.74,34.7,165.3,71.3,163.09
113.8,48.64,21.07,32.98,163.04,54.36,126.2
267.26,162.47,15.84,13.62,86.06,91.65,124.59
475.44,410.95,23.11,70.02,90.0,107.64,192.59
107.74,45.51,18.83,34.97,155.81,47.25,122.76
192.56,94.83,20.17,36.12,142.49,84.8,124.38
150.65,67.34,31.71,35.02,165.83,73.6,161.45
201.41,110.87,14.03,10.6,84.25,53.71,103.15
457.2,380.23,23.32,58.08,97.64,187.98,167.68
134.47,63.0,26.67,33.02,137.54,55.97,153.03
270.42,167.25,16.18,12.48,91.5,92.8,125.72
542.08,479.46,28.16,76.656,88.5,81.81,214.61
294.23,188.53,14.89,11.95,76.72,143.89,133.94
233.77,129.89,17.14,10.015,92.51,75.8,118.83
198.79,105.71,14.71,9.13,90.6,50.66,120.73
289.99,185.31,14.09,15.24,77.21,103.51,112.76
302.94,196.57,17.42,11.84,87.87,169.33,140.64
210.3,112.8,14.21,16.18,94.37,59.31,105.35
576.05,490.74,29.98,77.01,89.65,98.4,245.47
120.99,49.88,18.32,41.89,171.84,54.44,113.65
447.32,376.68,22.23,50.55,87.7,189.7,164.03
194.69,92.69,18.99,38.8,140.76,81.55,122.64
390.93,311.11,24.12,41.38,108.77,248.29,162.24
184.1,88.0,19.73,33.26,138.31,71.78,119.66
332.1,278.13,22.66,26.44,80.73,210.14,176.13
449.22,384.84,22.88,69.61,82.91,95.23,183.69
418.28,348.37,22.35,61.48,93.2,128.37,182.32
194.98,93.21,20.81,39.1,144.0,81.75,126.66
184.07,87.54,18.74,35.285,132.22,69.2,116.12
426.62,358.54,20.58,81.18,82.93,112.04,169.65
143.46,66.73,33.41,34.16,164.22,63.56,170.06
208.3,107.33,16.97,11.755,94.15,52.4,120.84
330.9,222.76,17.14,12.22,93.55,232.0,146.74
130.76,56.39,43.08,42.62,176.86,73.21,145.93
330.2,271.73,23.16,25.16,80.46,206.1,177.91
417.85,330.55,26.49,47.1,108.86,262.92,175.27
242.91,140.53,16.35,8.8,88.5,84.38,119.43
504.01,434.49,21.88,72.99,82.59,87.25,187.56
117.89,51.8589,23.59,35.31,168.98,62.44,129.52
188.68,87.81,19.32,37.12,143.24,80.08,124.77
278.52,172.9,15.41,11.825,82.59,147.84,124.69
122.18,55.2,29.24,37.3,141.24,61.64,156.98
115.12,47.49,19.6,35.6601,172.26,53.6,120.37
272.94,169.51,14.8,11.51,77.33,143.5,122.84
428.12,334.32,24.73,74.81,99.37,258.45,185.09
327.0,223.53,17.33,10.88,90.59,217.62,149.33
207.26,106.43,16.4,16.99,109.5,70.65,113.66
133.38,62.37,28.43,31.64,147.39,62.5,157.84
435.47,368.49,22.18,75.89,85.19,103.1,183.35
270.31,168.95,15.95,13.57,85.96,93.6,123.19
287.92,184.24,14.73,12.98,85.39,128.5,121.98
243.3,140.21,15.58,9.46,87.52,82.64,116.03
467.49,396.45,22.1,68.83,88.42,95.32,189.35
314.18,216.71,17.33,10.38,85.97,257.02,153.97
124.14,54.29,28.33,37.96,166.95,73.35,135.408
187.51,87.24,19.1,37.11,142.88,79.43,124.5
207.54,105.32,16.3,25.24,120.15,77.65,115.88
137.29,66.705,31.42,38.68,157.12,63.09,161.065
229.38,126.06,17.29,11.21,96.45,73.63,117.46
361.08,269.07,19.26,68.6,82.47,207.0,158.43
168.22,74.67,19.79,37.38,139.92,71.59,128.78
237.33,137.71,16.47,10.395,90.2,73.1,119.4
194.62,102.89,14.46,15.11,98.05,56.64,108.62
211.66,108.44,16.27,18.15,113.4,77.9,115.7
207.52,105.11,16.05,24.48,119.6,78.17,115.78
285.12,216.19,14.75,2.3,71.94,185.0,161.56
206.56,103.92,16.63,19.185,119.35,76.39,118.64
508.07,438.23,21.7,74.07,81.49,86.63,189.31
225.6,120.46,15.52,11.5,87.46,63.44,107.59
249.73,144.14,16.4,10.63,87.85,88.72,122.21
272.32,165.16,16.36,12.27,95.65,98.37,127.96
157.41,69.84,19.51,33.05,133.28,65.68,123.93
450.89,381.93,23.41,48.88,92.76,218.61,167.29
392.56,288.125,21.14,82.03,88.76,184.65,174.13
441.44,367.55,21.58,63.35,82.97,115.49,178.27
184.45,90.33,21.49,36.75,139.0,72.06,127.58
238.77,135.28,17.0,10.13,90.85,78.02,120.39
133.46,58.6,30.7,35.525,182.1,83.2,135.04
204.17,102.49,15.75,19.33,116.85,77.2,115.8
130.75,56.82,34.71,40.65,183.35,81.55,139.917
397.24,307.94,21.61,60.54,91.31,130.4,180.37
345.56,283.09,23.69,28.99,83.76,228.21,181.08
165.85,76.75,23.11,38.53,145.48,67.22,132.2
135.16,58.82,36.13,38.62,172.16,77.21,149.15
412.87,335.85,25.31,41.91,115.95,268.86,166.4
410.85,336.04,24.24,41.28,110.61,248.37,162.28
390.5,294.31,20.95,64.02,91.11,139.26,176.83
209.2,107.27,16.31,18.16,113.75,75.4,115.966
112.32,47.35,20.4,33.44,158.18,54.88,123.94
320.95,254.12,22.16,29.37,87.47,206.98,178.7
267.66,165.73,14.22,11.04,74.59,117.98,117.54
166.79,76.72,23.9,37.95,150.66,73.16,135.45
112.88,48.18,20.79,32.76,162.11,53.62,124.87
242.16,138.44,15.33,9.11,85.55,80.19,115.62
392.83,289.75,21.08,81.36,89.94,185.91,172.83
107.56,44.79,18.06,33.01,151.16,47.72,119.97
196.2,97.8,17.29,35.0,126.6,76.4,117.03
570.42,484.66,29.76,76.83,88.27,93.26,242.37
257.41,151.92,16.73,10.9,89.09,96.1,121.19
305.46,210.9,17.44,9.72,85.86,261.08,154.0
409.34,305.91,21.16,91.03,91.98,178.0,172.23
117.11,47.72,17.42,40.09,162.87,47.55,110.34
195.73,98.4,16.89,30.29,121.64,76.45,118.06
133.86,62.56,27.02,32.39,140.32,57.01,154.14
113.93,46.4,17.02,39.34,158.07,46.32,109.718
262.91,158.74,16.15,13.69,87.35,92.0,125.41
390.1,276.79,22.99,70.86,95.46,160.0,179.29
202.5,107.98,15.65,14.91,98.1,66.28,112.02
113.15,50.56,42.71,32.89,187.26,75.28,177.67
112.25,46.72,18.34,36.55,156.72,49.31,116.98
314.03,204.36,16.18,12.33,87.43,180.86,138.92
178.97,83.05,19.55,33.96,136.28,70.0,119.94
238.84,137.38,16.49,10.17,88.79,78.45,119.65
110.62,44.76,16.15,38.66,151.51,43.25,109.47
112.28,47.16,18.77,35.6,157.49,48.02,121.9
132.53,62.38,28.81,31.04,144.28,61.62,157.12
184.28,88.28,19.88,33.66,139.34,72.34,119.79
297.61,191.44,15.85,11.62,80.28,141.6,134.45
154.76,68.09,28.89,33.23,155.58,74.8,156.246
127.81,57.46,39.91,36.84,177.68,81.46,161.52
268.75,166.76,15.33,11.1,75.61,132.25,124.21
529.28,453.04,30.47,75.99,96.81,94.76,224.23
181.32,85.54,19.68,33.32,134.14,70.47,120.7
211.51,109.93,16.73,12.19,96.1,53.45,121.25
392.07,333.86,26.42,40.26,120.35,220.39,167.01
291.31,186.46,14.74,12.29,76.95,144.59,132.84
541.63,471.99,28.8,76.83,88.62,83.94,214.72
210.29,112.35,14.33,14.85,91.7,57.9,104.39
155.46,68.93,28.24,32.87,156.16,75.3,152.71
162.47,72.45,18.82,36.05,129.47,65.71,118.09
259.4,160.39,14.19,10.89,74.49,121.51,117.87
118.31,51.3,23.09,35.13,166.48,58.26,129.73
134.17,61.95,33.22,37.07,160.28,69.25,169.7
119.06,52.42,23.67,35.66,167.72,62.71,131.24
444.9,372.01,22.03,78.14,83.05,112.11,178.08
135.05,58.9,45.7,44.57,179.98,75.05,149.2
265.92,162.46,14.03,10.86,75.07,117.0,117.14
128.0,58.5,34.96,35.66,161.57,65.46,169.62
455.6,386.09,23.81,68.66,85.2,90.0,187.86
131.98,56.99,34.45,38.31,173.66,71.76,147.83
442.1,368.37,23.61,48.42,93.02,248.34,164.64
388.38,294.72,18.2,76.92,80.0,173.39,159.16
294.72,190.78,14.4,13.28,83.6,126.99,120.4
449.03,372.29,21.8,74.78,82.49,112.81,177.79
128.64,58.1,29.55,37.9,146.12,62.08,159.26
256.62,152.61,16.72,11.08,89.4,93.65,121.41
146.79,70.29,34.34,34.95,160.63,66.36,171.74
111.83,47.06,19.03,34.96,157.36,48.33,122.83
221.16,118.64,16.21,10.47,87.46,71.95,113.8
348.65,290.49,23.94,28.83,81.95,220.7,178.39
156.31,68.87,28.34,33.26,155.19,74.88,153.68
283.45,180.68,14.94,14.01,78.88,86.66,114.69
427.58,362.3,20.74,76.76,80.85,104.74,172.82
204.12,102.54,16.81,17.25,120.75,79.27,118.16
286.44,181.4,14.35,14.5,74.99,88.78,114.16
395.49,280.84,21.0,70.3,95.95,177.02,164.81
468.3,396.44,21.89,68.19,88.65,97.06,189.32
368.97,275.02,19.61,73.27,86.62,207.87,157.88
152.33,67.93,30.74,35.42,169.91,75.71,159.05
202.98,108.48,15.47,14.62,96.75,65.0,111.69
207.92,106.68,16.22,20.79,110.01,76.41,113.42
155.43,68.41,26.47,33.23,149.05,71.72,150.29
175.58,84.94,19.75,35.16,134.6,69.49,121.24
443.08,345.76,24.39,74.95,90.55,225.52,183.77
169.41,76.77,21.31,37.73,147.14,72.41,127.74
410.26,317.83,23.93,70.08,92.5,133.0,186.28
140.1,66.31,32.43,40.67,165.67,68.88,159.57
449.41,358.43,22.2,64.43,94.92,205.19,173.81
133.57,57.99,34.24,39.52,181.61,80.64,140.03
395.77,308.17,22.08,63.76,89.02,129.77,183.44
117.19,50.74,23.54,35.22,166.21,57.0,130.11
198.95,105.23,15.34,15.66,90.9,67.65,109.14
135.17,63.94,28.33,36.27,144.41,59.7,153.56
257.82,160.0,15.23,10.85,76.11,126.54,121.88
258.3,153.13,16.47,11.19,87.7,95.2,121.65
429.17,356.93,22.47,80.59,84.53,114.0,177.7
241.97,141.57,16.69,10.01,89.13,79.05,120.72
430.92,356.19,23.03,61.0,92.0,122.78,181.88
217.37,116.48,18.28,10.19,100.11,63.81,125.29
403.655,292.0,22.66,71.74,93.57,151.78,179.22
443.82,368.14,22.65,47.2,94.42,245.76,164.0
450.5,381.96,23.83,66.79,90.82,121.22,183.64
187.44,86.79,18.94,36.22,138.39,78.08,124.22
272.15,170.18,16.06,13.58,86.38,93.86,123.1
325.7,262.52,25.15,28.67,85.11,217.0,179.52
132.32,57.21,36.22,42.66,180.16,79.33,139.41
180.69,85.75,19.02,35.43,129.73,68.22,115.94
250.76,185.55,13.98,5.7,67.68,207.65,152.65
207.89,105.46,16.57,19.04,116.79,75.0,117.34
133.3,59.13,40.35,38.5,177.86,79.84,157.34
291.02,217.32,14.75,2.16,72.36,179.09,160.84
432.37,343.08,24.19,74.15,98.87,244.0,179.73
298.69,193.2,17.03,11.34,83.69,166.56,140.46
299.41,191.37,17.92,12.12,89.81,156.75,144.51
448.64,378.99,22.68,49.4,89.52,201.26,167.74
234.38,130.78,17.24,10.05,92.3,77.85,118.86
453.96,379.18,23.69,68.52,88.4,119.08,182.18
272.44,169.76,15.45,11.28,78.0,129.47,124.28
163.26,75.08,24.2,39.22,149.0784,72.19,136.71
244.02,141.24,16.61,9.88,94.55,86.1,122.79
193.01,104.79,13.8,9.72,82.66,46.88,104.74
422.65,357.51,21.89,78.04,81.62,102.98,182.95
432.34,358.35,24.15,47.36,99.9,247.35,168.76
265.1,163.4,15.45,11.34,77.07,127.1,124.69
279.2,173.67,16.06,12.41,91.4,94.07,125.54
395.95,283.77,22.59,70.41,96.28,159.96,181.11
109.15,45.13,18.23,34.5,152.38,46.34,118.36
288.09,183.43,15.99,11.31,80.62,134.74,137.79
195.16,96.54,19.61,35.84,142.52,85.78,126.31
292.11,186.87,14.03,15.5,77.36,99.96,112.57
419.2,351.72,21.78,76.66,85.27,103.68,183.51
131.42,56.49,37.1,38.97,175.99,73.75,148.58
269.46,166.16,14.12,11.37,75.1,117.4,118.09
168.46,76.2,21.0,37.4,147.5,72.52,129.13
114.47,52.89,40.61,33.5799,179.452,71.78,176.67
